0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.77094659e-02,8.10871662e-03,1.42857143e-03,0.00000000e+00
7.54189318e-02,1.62174332e-02,2.85714286e-03,0.00000000e+00
1.13128398e-01,2.43261499e-02,4.28571429e-03,0.00000000e+00
1.50837864e-01,3.24348665e-02,5.71428571e-03,0.00000000e+00
1.88547329e-01,4.05435831e-02,7.14285714e-03,0.00000000e+00
2.26256795e-01,4.86522997e-02,8.57142857e-03,0.00000000e+00
2.63966261e-01,5.67610164e-02,1.00000000e-02,0.00000000e+00
3.01675727e-01,6.48697330e-02,1.14285714e-02,0.00000000e+00
3.39385193e-01,7.29784496e-02,1.28571429e-02,0.00000000e+00
3.77094659e-01,8.10871662e-02,1.42857143e-02,0.00000000e+00
4.14804125e-01,8.91958828e-02,1.57142857e-02,0.00000000e+00
4.52513591e-01,9.73045995e-02,1.71428571e-02,0.00000000e+00
4.88863229e-01,1.06541090e-01,1.85714286e-02,0.00000000e+00
4.89857363e-01,1.45099705e-01,2.00000000e-02,0.00000000e+00
4.90851498e-01,1.83658320e-01,2.14285714e-02,0.00000000e+00
4.91845632e-01,2.22216935e-01,2.28571429e-02,0.00000000e+00
4.92839766e-01,2.60775551e-01,2.42857143e-02,0.00000000e+00
4.93833900e-01,2.99334166e-01,2.57142857e-02,0.00000000e+00
4.94828034e-01,3.37892781e-01,2.71428571e-02,0.00000000e+00
4.95822169e-01,3.76451396e-01,2.85714286e-02,0.00000000e+00
4.96816303e-01,4.15010011e-01,3.00000000e-02,0.00000000e+00
4.97810437e-01,4.53568626e-01,3.14285714e-02,0.00000000e+00
4.98804571e-01,4.92127241e-01,3.28571429e-02,0.00000000e+00
4.99798705e-01,5.30685856e-01,3.42857143e-02,0.00000000e+00
5.00792840e-01,5.69244471e-01,3.57142857e-02,0.00000000e+00
5.03684450e-01,6.07015218e-01,3.71428571e-02,0.00000000e+00
5.30294507e-01,6.34937610e-01,3.85714286e-02,0.00000000e+00
5.56904564e-01,6.62860001e-01,4.00000000e-02,0.00000000e+00
5.83514622e-01,6.90782392e-01,4.14285714e-02,0.00000000e+00
6.10124679e-01,7.18704784e-01,4.28571429e-02,0.00000000e+00
6.36734737e-01,7.46627175e-01,4.42857143e-02,0.00000000e+00
6.63344794e-01,7.74549567e-01,4.57142857e-02,0.00000000e+00
6.89954852e-01,8.02471958e-01,4.71428571e-02,0.00000000e+00
7.16564909e-01,8.30394350e-01,4.85714286e-02,0.00000000e+00
7.43174967e-01,8.58316741e-01,5.00000000e-02,0.00000000e+00
7.69785024e-01,8.86239133e-01,5.14285714e-02,0.00000000e+00
7.96395082e-01,9.14161524e-01,5.28571429e-02,0.00000000e+00
8.23005139e-01,9.42083916e-01,5.42857143e-02,0.00000000e+00
8.50677670e-01,9.68391705e-01,5.57142857e-02,0.00000000e+00
8.86849994e-01,9.81782677e-01,5.71428571e-02,0.00000000e+00
9.23022317e-01,9.95173649e-01,5.85714286e-02,0.00000000e+00
9.59194640e-01,1.00856462e+00,6.00000000e-02,0.00000000e+00
9.95366963e-01,1.02195559e+00,6.14285714e-02,0.00000000e+00
1.03153929e+00,1.03534657e+00,6.28571429e-02,0.00000000e+00
1.06771161e+00,1.04873754e+00,6.42857143e-02,0.00000000e+00
1.10388393e+00,1.06212851e+00,6.57142857e-02,0.00000000e+00
1.14005626e+00,1.07551948e+00,6.71428571e-02,0.00000000e+00
1.17622858e+00,1.08891045e+00,6.85714286e-02,0.00000000e+00
1.21240090e+00,1.10230143e+00,7.00000000e-02,0.00000000e+00
1.24857323e+00,1.11569240e+00,7.14285714e-02,0.00000000e+00
1.28474555e+00,1.12908337e+00,7.28571429e-02,0.00000000e+00
1.32105266e+00,1.14206303e+00,7.42857143e-02,0.00000000e+00
1.35813480e+00,1.15267765e+00,7.57142857e-02,0.00000000e+00
1.39521693e+00,1.16329228e+00,7.71428571e-02,0.00000000e+00
1.43229907e+00,1.17390690e+00,7.85714286e-02,0.00000000e+00
1.46938121e+00,1.18452152e+00,8.00000000e-02,0.00000000e+00
1.50646335e+00,1.19513614e+00,8.14285714e-02,0.00000000e+00
1.54354548e+00,1.20575077e+00,8.28571429e-02,0.00000000e+00
1.58062762e+00,1.21636539e+00,8.42857143e-02,0.00000000e+00
1.61770976e+00,1.22698001e+00,8.57142857e-02,0.00000000e+00
1.65479189e+00,1.23759463e+00,8.71428571e-02,0.00000000e+00
1.69187403e+00,1.24820925e+00,8.85714286e-02,0.00000000e+00
1.72895617e+00,1.25882388e+00,9.00000000e-02,0.00000000e+00
1.76603831e+00,1.26943850e+00,9.14285714e-02,0.00000000e+00
1.80206304e+00,1.28224296e+00,9.28571429e-02,0.00000000e+00
1.83343519e+00,1.30468273e+00,9.42857143e-02,0.00000000e+00
1.86480734e+00,1.32712250e+00,9.57142857e-02,0.00000000e+00
1.89617949e+00,1.34956227e+00,9.71428571e-02,0.00000000e+00
1.92755165e+00,1.37200203e+00,9.85714286e-02,0.00000000e+00
1.95892380e+00,1.39444180e+00,1.00000000e-01,0.00000000e+00
1.99029595e+00,1.41688157e+00,1.01428571e-01,0.00000000e+00
2.02166810e+00,1.43932134e+00,1.02857143e-01,0.00000000e+00
2.05304026e+00,1.46176110e+00,1.04285714e-01,0.00000000e+00
2.08441241e+00,1.48420087e+00,1.05714286e-01,0.00000000e+00
2.11578456e+00,1.50664064e+00,1.07142857e-01,0.00000000e+00
2.14715671e+00,1.52908041e+00,1.08571429e-01,0.00000000e+00
2.17852886e+00,1.55152017e+00,1.10000000e-01,0.00000000e+00
2.20946683e+00,1.57451694e+00,1.11428571e-01,0.00000000e+00
2.23888517e+00,1.59946322e+00,1.12857143e-01,0.00000000e+00
2.26830350e+00,1.62440950e+00,1.14285714e-01,0.00000000e+00
2.29772184e+00,1.64935577e+00,1.15714286e-01,0.00000000e+00
2.32714017e+00,1.67430205e+00,1.17142857e-01,0.00000000e+00
2.35655851e+00,1.69924832e+00,1.18571429e-01,0.00000000e+00
2.38597684e+00,1.72419460e+00,1.20000000e-01,0.00000000e+00
2.41539518e+00,1.74914088e+00,1.21428571e-01,0.00000000e+00
2.44481351e+00,1.77408715e+00,1.22857143e-01,0.00000000e+00
2.47423185e+00,1.79903343e+00,1.24285714e-01,0.00000000e+00
2.50365018e+00,1.82397970e+00,1.25714286e-01,0.00000000e+00
2.53306852e+00,1.84892598e+00,1.27142857e-01,0.00000000e+00
2.56248685e+00,1.87387226e+00,1.28571429e-01,0.00000000e+00
2.59426770e+00,1.89189269e+00,1.30000000e-01,0.00000000e+00
2.63279860e+00,1.89012501e+00,1.31428571e-01,0.00000000e+00
2.67132951e+00,1.88835734e+00,1.32857143e-01,0.00000000e+00
2.70986041e+00,1.88658966e+00,1.34285714e-01,0.00000000e+00
2.74839131e+00,1.88482198e+00,1.35714286e-01,0.00000000e+00
2.78692221e+00,1.88305430e+00,1.37142857e-01,0.00000000e+00
2.82545312e+00,1.88128663e+00,1.38571429e-01,0.00000000e+00
2.86398402e+00,1.87951895e+00,1.40000000e-01,0.00000000e+00
2.90251492e+00,1.87775127e+00,1.41428571e-01,0.00000000e+00
2.94104582e+00,1.87598359e+00,1.42857143e-01,0.00000000e+00
2.97957672e+00,1.87421591e+00,1.44285714e-01,0.00000000e+00
