0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.59430914e-03,2.21850784e-03,1.03092784e-04,0.00000000e+00
3.18861828e-03,4.43701568e-03,2.06185567e-04,0.00000000e+00
4.78292743e-03,6.65552352e-03,3.09278351e-04,0.00000000e+00
6.37723657e-03,8.87403136e-03,4.12371134e-04,0.00000000e+00
7.97154571e-03,1.10925392e-02,5.15463918e-04,0.00000000e+00
9.56585485e-03,1.33110470e-02,6.18556701e-04,0.00000000e+00
1.11601640e-02,1.55295549e-02,7.21649485e-04,0.00000000e+00
1.27544731e-02,1.77480627e-02,8.24742268e-04,0.00000000e+00
1.43487823e-02,1.99665706e-02,9.27835052e-04,0.00000000e+00
1.59430914e-02,2.21850784e-02,1.03092784e-03,0.00000000e+00
1.75374006e-02,2.44035863e-02,1.13402062e-03,0.00000000e+00
1.91317097e-02,2.66220941e-02,1.23711340e-03,0.00000000e+00
2.07260188e-02,2.88406019e-02,1.34020619e-03,0.00000000e+00
2.23203280e-02,3.10591098e-02,1.44329897e-03,0.00000000e+00
2.39146371e-02,3.32776176e-02,1.54639175e-03,0.00000000e+00
2.55089463e-02,3.54961255e-02,1.64948454e-03,0.00000000e+00
2.71032554e-02,3.77146333e-02,1.75257732e-03,0.00000000e+00
2.86975646e-02,3.99331411e-02,1.85567010e-03,0.00000000e+00
3.02918737e-02,4.21516490e-02,1.95876289e-03,0.00000000e+00
3.18861828e-02,4.43701568e-02,2.06185567e-03,0.00000000e+00
3.34804920e-02,4.65886647e-02,2.16494845e-03,0.00000000e+00
3.50748011e-02,4.88071725e-02,2.26804124e-03,0.00000000e+00
3.66691103e-02,5.10256803e-02,2.37113402e-03,0.00000000e+00
3.82634194e-02,5.32441882e-02,2.47422680e-03,0.00000000e+00
3.98577286e-02,5.54626960e-02,2.57731959e-03,0.00000000e+00
4.14520377e-02,5.76812039e-02,2.68041237e-03,0.00000000e+00
4.30463468e-02,5.98997117e-02,2.78350515e-03,0.00000000e+00
4.46406560e-02,6.21182196e-02,2.88659794e-03,0.00000000e+00
4.62349651e-02,6.43367274e-02,2.98969072e-03,0.00000000e+00
4.78292743e-02,6.65552352e-02,3.09278351e-03,0.00000000e+00
4.94235834e-02,6.87737431e-02,3.19587629e-03,0.00000000e+00
5.10178926e-02,7.09922509e-02,3.29896907e-03,0.00000000e+00
5.26122017e-02,7.32107588e-02,3.40206186e-03,0.00000000e+00
5.42065108e-02,7.54292666e-02,3.50515464e-03,0.00000000e+00
5.58008200e-02,7.76477744e-02,3.60824742e-03,0.00000000e+00
5.73951291e-02,7.98662823e-02,3.71134021e-03,0.00000000e+00
5.89894383e-02,8.20847901e-02,3.81443299e-03,0.00000000e+00
6.05837474e-02,8.43032980e-02,3.91752577e-03,0.00000000e+00
6.21780565e-02,8.65218058e-02,4.02061856e-03,0.00000000e+00
6.37723657e-02,8.87403136e-02,4.12371134e-03,0.00000000e+00
6.53666748e-02,9.09588215e-02,4.22680412e-03,0.00000000e+00
6.69609840e-02,9.31773293e-02,4.32989691e-03,0.00000000e+00
6.85552931e-02,9.53958372e-02,4.43298969e-03,0.00000000e+00
7.01496023e-02,9.76143450e-02,4.53608247e-03,0.00000000e+00
7.17439114e-02,9.98328529e-02,4.63917526e-03,0.00000000e+00
7.33382205e-02,1.02051361e-01,4.74226804e-03,0.00000000e+00
7.49325297e-02,1.04269869e-01,4.84536082e-03,0.00000000e+00
7.65268388e-02,1.06488376e-01,4.94845361e-03,0.00000000e+00
7.81211480e-02,1.08706884e-01,5.05154639e-03,0.00000000e+00
7.97154571e-02,1.10925392e-01,5.15463918e-03,0.00000000e+00
8.13097663e-02,1.13143900e-01,5.25773196e-03,0.00000000e+00
8.29040754e-02,1.15362408e-01,5.36082474e-03,0.00000000e+00
8.44983845e-02,1.17580916e-01,5.46391753e-03,0.00000000e+00
8.60926937e-02,1.19799423e-01,5.56701031e-03,0.00000000e+00
8.76870028e-02,1.22017931e-01,5.67010309e-03,0.00000000e+00
8.92813120e-02,1.24236439e-01,5.77319588e-03,0.00000000e+00
9.08756211e-02,1.26454947e-01,5.87628866e-03,0.00000000e+00
9.24699302e-02,1.28673455e-01,5.97938144e-03,0.00000000e+00
9.40642394e-02,1.30891963e-01,6.08247423e-03,0.00000000e+00
9.56585485e-02,1.33110470e-01,6.18556701e-03,0.00000000e+00
9.72528577e-02,1.35328978e-01,6.28865979e-03,0.00000000e+00
9.88471668e-02,1.37547486e-01,6.39175258e-03,0.00000000e+00
1.00441476e-01,1.39765994e-01,6.49484536e-03,0.00000000e+00
1.02035785e-01,1.41984502e-01,6.59793814e-03,0.00000000e+00
1.03630094e-01,1.44203010e-01,6.70103093e-03,0.00000000e+00
1.05224403e-01,1.46421518e-01,6.80412371e-03,0.00000000e+00
1.06818713e-01,1.48640025e-01,6.90721649e-03,0.00000000e+00
1.08413022e-01,1.50858533e-01,7.01030928e-03,0.00000000e+00
1.10007331e-01,1.53077041e-01,7.11340206e-03,0.00000000e+00
1.11601640e-01,1.55295549e-01,7.21649485e-03,0.00000000e+00
1.13195949e-01,1.57514057e-01,7.31958763e-03,0.00000000e+00
1.14790258e-01,1.59732565e-01,7.42268041e-03,0.00000000e+00
1.16384567e-01,1.61951072e-01,7.52577320e-03,0.00000000e+00
1.17978877e-01,1.64169580e-01,7.62886598e-03,0.00000000e+00
1.19573186e-01,1.66388088e-01,7.73195876e-03,0.00000000e+00
1.21167495e-01,1.68606596e-01,7.83505155e-03,0.00000000e+00
1.22761804e-01,1.70825104e-01,7.93814433e-03,0.00000000e+00
1.24356113e-01,1.73043612e-01,8.04123711e-03,0.00000000e+00
1.25950422e-01,1.75262119e-01,8.14432990e-03,0.00000000e+00
1.27544731e-01,1.77480627e-01,8.24742268e-03,0.00000000e+00
1.29139041e-01,1.79699135e-01,8.35051546e-03,0.00000000e+00
1.30733350e-01,1.81917643e-01,8.45360825e-03,0.00000000e+00
1.32327659e-01,1.84136151e-01,8.55670103e-03,0.00000000e+00
1.33921968e-01,1.86354659e-01,8.65979381e-03,0.00000000e+00
1.35516277e-01,1.88573166e-01,8.76288660e-03,0.00000000e+00
1.37110586e-01,1.90791674e-01,8.86597938e-03,0.00000000e+00
1.38704895e-01,1.93010182e-01,8.96907216e-03,0.00000000e+00
1.40299205e-01,1.95228690e-01,9.07216495e-03,0.00000000e+00
1.41893514e-01,1.97447198e-01,9.17525773e-03,0.00000000e+00
1.43487823e-01,1.99665706e-01,9.27835052e-03,0.00000000e+00
1.45082132e-01,2.01884214e-01,9.38144330e-03,0.00000000e+00
1.46676441e-01,2.04102721e-01,9.48453608e-03,0.00000000e+00
1.48270750e-01,2.06321229e-01,9.58762887e-03,0.00000000e+00
1.49865059e-01,2.08539737e-01,9.69072165e-03,0.00000000e+00
1.51459369e-01,2.10758245e-01,9.79381443e-03,0.00000000e+00
1.53053678e-01,2.12976753e-01,9.89690722e-03,0.00000000e+00
1.54647987e-01,2.15195261e-01,1.00000000e-02,0.00000000e+00
1.56242296e-01,2.17413768e-01,1.01030928e-02,0.00000000e+00
1.57836605e-01,2.19632276e-01,1.02061856e-02,0.00000000e+00
1.59430914e-01,2.21850784e-01,1.03092784e-02,0.00000000e+00
1.61025223e-01,2.24069292e-01,1.04123711e-02,0.00000000e+00
1.62619533e-01,2.26287800e-01,1.05154639e-02,0.00000000e+00
1.64213842e-01,2.28506308e-01,1.06185567e-02,0.00000000e+00
1.65808151e-01,2.30724815e-01,1.07216495e-02,0.00000000e+00
1.67402460e-01,2.32943323e-01,1.08247423e-02,0.00000000e+00
1.68996769e-01,2.35161831e-01,1.09278351e-02,0.00000000e+00
1.70591078e-01,2.37380339e-01,1.10309278e-02,0.00000000e+00
1.72185387e-01,2.39598847e-01,1.11340206e-02,0.00000000e+00
1.73779697e-01,2.41817355e-01,1.12371134e-02,0.00000000e+00
1.75374006e-01,2.44035863e-01,1.13402062e-02,0.00000000e+00
1.76968315e-01,2.46254370e-01,1.14432990e-02,0.00000000e+00
1.78562624e-01,2.48472878e-01,1.15463918e-02,0.00000000e+00
1.80156933e-01,2.50691386e-01,1.16494845e-02,0.00000000e+00
1.81751242e-01,2.52909894e-01,1.17525773e-02,0.00000000e+00
1.83345551e-01,2.55128402e-01,1.18556701e-02,0.00000000e+00
1.84939860e-01,2.57346910e-01,1.19587629e-02,0.00000000e+00
1.86534170e-01,2.59565417e-01,1.20618557e-02,0.00000000e+00
1.88128479e-01,2.61783925e-01,1.21649485e-02,0.00000000e+00
1.89722788e-01,2.64002433e-01,1.22680412e-02,0.00000000e+00
1.91317097e-01,2.66220941e-01,1.23711340e-02,0.00000000e+00
1.92911406e-01,2.68439449e-01,1.24742268e-02,0.00000000e+00
1.94505715e-01,2.70657957e-01,1.25773196e-02,0.00000000e+00
1.96100024e-01,2.72876464e-01,1.26804124e-02,0.00000000e+00
1.97694334e-01,2.75094972e-01,1.27835052e-02,0.00000000e+00
1.99288643e-01,2.77313480e-01,1.28865979e-02,0.00000000e+00
2.00882952e-01,2.79531988e-01,1.29896907e-02,0.00000000e+00
2.02477261e-01,2.81750496e-01,1.30927835e-02,0.00000000e+00
2.04071570e-01,2.83969004e-01,1.31958763e-02,0.00000000e+00
2.05665879e-01,2.86187512e-01,1.32989691e-02,0.00000000e+00
2.07260188e-01,2.88406019e-01,1.34020619e-02,0.00000000e+00
2.08854498e-01,2.90624527e-01,1.35051546e-02,0.00000000e+00
2.10448807e-01,2.92843035e-01,1.36082474e-02,0.00000000e+00
