2.8452e-06,2.7491
3.2024e-06,2.6149
2.9671e-06,2.4727
2.2339e-06,2.5147
2.34e-06,2.4386
2.0514e-06,2.4756
1.5243e-06,2.486
1.7882e-06,2.5533
1.5986e-06,2.5294
2.0373e-06,2.5792
