6.3028e-07,1.3922
9.5339e-07,1.4721
6.4131e-07,1.4503
7.1414e-07,1.3839
9.7767e-07,1.3458
9.2431e-07,1.4748
7.8971e-07,1.3553
9.9271e-07,1.5422
8.1074e-07,1.2904
9.3311e-07,1.4283
